,CCLE Cell Line Name,Primary Cell Line Name,Compound,Target,Doses (uM),Activity Data (median),Activity SD,Num Data,FitType,EC50 (µM),IC50 (µM),Amax,ActArea,CCLE name,Cell line primary name,Cell line aliases,Gender,Site Primary,Histology,Hist Subtype1,CCLE tumor type,CCLE tumor type 2,Notes,Source,Expression arrays,SNP arrays,Hybrid capture/Sequencing,OncoMap,Drug sensitivity profiling
62,BT474_BREAST,BT-474,Paclitaxel,TUBB1,2.53,-82.0,2.77,8,Sigmoid,0.012523146,0.016556622,-79.01792145,3.3674,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
62,BT474_BREAST,BT-474,Paclitaxel,TUBB1,8.0,-74.0,3.07,8,Sigmoid,0.012523146,0.016556622,-79.01792145,3.3674,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
63,BT474_BREAST,BT-474,Panobinostat,HDAC,0.0025,2.65,13.5,8,Sigmoid,0.024930065,0.019058252,-121.486969,5.1333,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
63,BT474_BREAST,BT-474,Panobinostat,HDAC,0.008,-20.0,1.88,8,Sigmoid,0.024930065,0.019058252,-121.486969,5.1333,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
63,BT474_BREAST,BT-474,Panobinostat,HDAC,0.025,-63.0,5.1,8,Sigmoid,0.024930065,0.019058252,-121.486969,5.1333,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
63,BT474_BREAST,BT-474,Panobinostat,HDAC,0.08,-107.0,1.3,8,Sigmoid,0.024930065,0.019058252,-121.486969,5.1333,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
63,BT474_BREAST,BT-474,Panobinostat,HDAC,0.25,-121.0,0.054,8,Sigmoid,0.024930065,0.019058252,-121.486969,5.1333,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
63,BT474_BREAST,BT-474,Panobinostat,HDAC,0.8,-120.0,1.37,8,Sigmoid,0.024930065,0.019058252,-121.486969,5.1333,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
63,BT474_BREAST,BT-474,Panobinostat,HDAC,2.53,-121.0,0.018,8,Sigmoid,0.024930065,0.019058252,-121.486969,5.1333,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
63,BT474_BREAST,BT-474,Panobinostat,HDAC,8.0,-120.0,1.43,8,Sigmoid,0.024930065,0.019058252,-121.486969,5.1333,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
64,BT474_BREAST,BT-474,RAF265,RAF,0.0025,5.38,0.98,8,Sigmoid,1.870322704,8.0,-42.5567627,0.6517,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
64,BT474_BREAST,BT-474,RAF265,RAF,0.008,18.6,13.9,8,Sigmoid,1.870322704,8.0,-42.5567627,0.6517,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
64,BT474_BREAST,BT-474,RAF265,RAF,0.025,0.53,4.57,8,Sigmoid,1.870322704,8.0,-42.5567627,0.6517,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
64,BT474_BREAST,BT-474,RAF265,RAF,0.08,19.2,21.2,8,Sigmoid,1.870322704,8.0,-42.5567627,0.6517,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
64,BT474_BREAST,BT-474,RAF265,RAF,0.25,-11.0,15.4,8,Sigmoid,1.870322704,8.0,-42.5567627,0.6517,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
64,BT474_BREAST,BT-474,RAF265,RAF,0.8,0.84,11.0,8,Sigmoid,1.870322704,8.0,-42.5567627,0.6517,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
64,BT474_BREAST,BT-474,RAF265,RAF,2.53,-29.0,6.86,8,Sigmoid,1.870322704,8.0,-42.5567627,0.6517,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
64,BT474_BREAST,BT-474,RAF265,RAF,8.0,-42.0,16.6,8,Sigmoid,1.870322704,8.0,-42.5567627,0.6517,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
65,BT474_BREAST,BT-474,Sorafenib,RTK,0.008,-4.7,17.7,7,Sigmoid,6.539692402,6.462950706,-75.86407471,0.8083,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
65,BT474_BREAST,BT-474,Sorafenib,RTK,0.025,10.7,16.9,7,Sigmoid,6.539692402,6.462950706,-75.86407471,0.8083,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
65,BT474_BREAST,BT-474,Sorafenib,RTK,0.08,-19.0,4.28,7,Sigmoid,6.539692402,6.462950706,-75.86407471,0.8083,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
65,BT474_BREAST,BT-474,Sorafenib,RTK,0.25,8.63,7.6,7,Sigmoid,6.539692402,6.462950706,-75.86407471,0.8083,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
65,BT474_BREAST,BT-474,Sorafenib,RTK,0.8,0.41,16.9,7,Sigmoid,6.539692402,6.462950706,-75.86407471,0.8083,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
65,BT474_BREAST,BT-474,Sorafenib,RTK,2.53,6.93,20.2,7,Sigmoid,6.539692402,6.462950706,-75.86407471,0.8083,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
65,BT474_BREAST,BT-474,Sorafenib,RTK,8.0,-76.0,6.23,7,Sigmoid,6.539692402,6.462950706,-75.86407471,0.8083,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
66,BT474_BREAST,BT-474,TAE684,ALK,0.0025,10.2,15.3,8,Sigmoid,9.143185,8.0,-40.45085144,0.3988,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
66,BT474_BREAST,BT-474,TAE684,ALK,0.008,16.2,22.1,8,Sigmoid,9.143185,8.0,-40.45085144,0.3988,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
66,BT474_BREAST,BT-474,TAE684,ALK,0.025,-16.0,6.1,8,Sigmoid,9.143185,8.0,-40.45085144,0.3988,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
66,BT474_BREAST,BT-474,TAE684,ALK,0.08,-4.0,17.3,8,Sigmoid,9.143185,8.0,-40.45085144,0.3988,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
66,BT474_BREAST,BT-474,TAE684,ALK,0.25,8.77,1.65,8,Sigmoid,9.143185,8.0,-40.45085144,0.3988,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
66,BT474_BREAST,BT-474,TAE684,ALK,0.8,-1.5,20.7,8,Sigmoid,9.143185,8.0,-40.45085144,0.3988,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
66,BT474_BREAST,BT-474,TAE684,ALK,2.53,-1.9,14.6,8,Sigmoid,9.143185,8.0,-40.45085144,0.3988,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
66,BT474_BREAST,BT-474,TAE684,ALK,8.0,-40.0,4.28,8,Sigmoid,9.143185,8.0,-40.45085144,0.3988,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
67,BT474_BREAST,BT-474,TKI258,FGFR,0.0025,13.1,7.0,8,Constant,,8.0,4.12358284,0.3351,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
67,BT474_BREAST,BT-474,TKI258,FGFR,0.008,15.3,14.9,8,Constant,,8.0,4.12358284,0.3351,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
67,BT474_BREAST,BT-474,TKI258,FGFR,0.025,0.64,3.4,8,Constant,,8.0,4.12358284,0.3351,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
67,BT474_BREAST,BT-474,TKI258,FGFR,0.08,18.5,18.6,8,Constant,,8.0,4.12358284,0.3351,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
67,BT474_BREAST,BT-474,TKI258,FGFR,0.25,-4.4,6.61,8,Constant,,8.0,4.12358284,0.3351,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
67,BT474_BREAST,BT-474,TKI258,FGFR,0.8,39.4,10.7,8,Constant,,8.0,4.12358284,0.3351,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
67,BT474_BREAST,BT-474,TKI258,FGFR,2.53,-18.0,3.37,8,Constant,,8.0,4.12358284,0.3351,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
67,BT474_BREAST,BT-474,TKI258,FGFR,8.0,-19.0,0.26,8,Constant,,8.0,4.12358284,0.3351,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
68,BT474_BREAST,BT-474,Topotecan,TOP2,0.0025,23.2,18.6,8,Sigmoid,0.004063506,8.0,-11.89425945,0.1767,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
68,BT474_BREAST,BT-474,Topotecan,TOP2,0.008,-11.0,5.83,8,Sigmoid,0.004063506,8.0,-11.89425945,0.1767,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
68,BT474_BREAST,BT-474,Topotecan,TOP2,0.025,-15.0,7.87,8,Sigmoid,0.004063506,8.0,-11.89425945,0.1767,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
68,BT474_BREAST,BT-474,Topotecan,TOP2,0.08,-9.7,16.7,8,Sigmoid,0.004063506,8.0,-11.89425945,0.1767,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
68,BT474_BREAST,BT-474,Topotecan,TOP2,0.25,-6.1,11.3,8,Sigmoid,0.004063506,8.0,-11.89425945,0.1767,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
68,BT474_BREAST,BT-474,Topotecan,TOP2,0.8,-5.5,1.01,8,Sigmoid,0.004063506,8.0,-11.89425945,0.1767,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
68,BT474_BREAST,BT-474,Topotecan,TOP2,2.53,-7.3,1.37,8,Sigmoid,0.004063506,8.0,-11.89425945,0.1767,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
68,BT474_BREAST,BT-474,Topotecan,TOP2,8.0,-31.0,3.17,8,Sigmoid,0.004063506,8.0,-11.89425945,0.1767,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
69,BT474_BREAST,BT-474,ZD-6474,EGFR,0.0025,2.89,0.0,8,Sigmoid,1.900625467,8.0,-44.58480072,0.5179,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
69,BT474_BREAST,BT-474,ZD-6474,EGFR,0.008,11.5,4.75,8,Sigmoid,1.900625467,8.0,-44.58480072,0.5179,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
69,BT474_BREAST,BT-474,ZD-6474,EGFR,0.025,0.95,0.0,8,Sigmoid,1.900625467,8.0,-44.58480072,0.5179,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
69,BT474_BREAST,BT-474,ZD-6474,EGFR,0.08,17.9,14.6,8,Sigmoid,1.900625467,8.0,-44.58480072,0.5179,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
69,BT474_BREAST,BT-474,ZD-6474,EGFR,0.25,-5.9,2.88,8,Sigmoid,1.900625467,8.0,-44.58480072,0.5179,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
69,BT474_BREAST,BT-474,ZD-6474,EGFR,0.8,11.2,3.9,8,Sigmoid,1.900625467,8.0,-44.58480072,0.5179,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
69,BT474_BREAST,BT-474,ZD-6474,EGFR,2.53,-35.0,3.63,8,Sigmoid,1.900625467,8.0,-44.58480072,0.5179,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
69,BT474_BREAST,BT-474,ZD-6474,EGFR,8.0,-44.0,0.0,8,Sigmoid,1.900625467,8.0,-44.58480072,0.5179,BT474_BREAST,BT-474,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
70,BT549_BREAST,BT-549,17-AAG,HSP90,0.0025,-20.0,10.5,8,Sigmoid,0.01780379,0.020397235,-77.85842896,4.799,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
70,BT549_BREAST,BT-549,17-AAG,HSP90,0.008,-23.0,6.78,8,Sigmoid,0.01780379,0.020397235,-77.85842896,4.799,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
70,BT549_BREAST,BT-549,17-AAG,HSP90,0.025,-59.0,3.22,8,Sigmoid,0.01780379,0.020397235,-77.85842896,4.799,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
70,BT549_BREAST,BT-549,17-AAG,HSP90,0.08,-66.0,2.13,8,Sigmoid,0.01780379,0.020397235,-77.85842896,4.799,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
70,BT549_BREAST,BT-549,17-AAG,HSP90,0.25,-76.0,7.12,8,Sigmoid,0.01780379,0.020397235,-77.85842896,4.799,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
70,BT549_BREAST,BT-549,17-AAG,HSP90,0.8,-80.0,7.63,8,Sigmoid,0.01780379,0.020397235,-77.85842896,4.799,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
70,BT549_BREAST,BT-549,17-AAG,HSP90,2.53,-79.0,0.78,8,Sigmoid,0.01780379,0.020397235,-77.85842896,4.799,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
70,BT549_BREAST,BT-549,17-AAG,HSP90,8.0,-80.0,2.75,8,Sigmoid,0.01780379,0.020397235,-77.85842896,4.799,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
71,BT549_BREAST,BT-549,AEW541,IGF1R,0.0025,7.82,12.9,8,Sigmoid,8.566682322,5.445250988,-71.2052536,1.0007,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
71,BT549_BREAST,BT-549,AEW541,IGF1R,0.008,8.11,6.3,8,Sigmoid,8.566682322,5.445250988,-71.2052536,1.0007,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
71,BT549_BREAST,BT-549,AEW541,IGF1R,0.025,11.0,0.61,8,Sigmoid,8.566682322,5.445250988,-71.2052536,1.0007,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
71,BT549_BREAST,BT-549,AEW541,IGF1R,0.08,-2.3,8.91,8,Sigmoid,8.566682322,5.445250988,-71.2052536,1.0007,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
71,BT549_BREAST,BT-549,AEW541,IGF1R,0.25,16.4,9.55,8,Sigmoid,8.566682322,5.445250988,-71.2052536,1.0007,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
71,BT549_BREAST,BT-549,AEW541,IGF1R,0.8,-18.0,9.31,8,Sigmoid,8.566682322,5.445250988,-71.2052536,1.0007,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
71,BT549_BREAST,BT-549,AEW541,IGF1R,2.53,-16.0,3.39,8,Sigmoid,8.566682322,5.445250988,-71.2052536,1.0007,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
71,BT549_BREAST,BT-549,AEW541,IGF1R,8.0,-72.0,3.16,8,Sigmoid,8.566682322,5.445250988,-71.2052536,1.0007,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
72,BT549_BREAST,BT-549,AZD0530,ABL,0.0025,6.81,3.55,8,Sigmoid,2.042306185,8.0,-48.55896378,0.8363,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
72,BT549_BREAST,BT-549,AZD0530,ABL,0.008,4.83,9.09,8,Sigmoid,2.042306185,8.0,-48.55896378,0.8363,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
72,BT549_BREAST,BT-549,AZD0530,ABL,0.025,12.6,5.3,8,Sigmoid,2.042306185,8.0,-48.55896378,0.8363,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
72,BT549_BREAST,BT-549,AZD0530,ABL,0.08,6.92,6.95,8,Sigmoid,2.042306185,8.0,-48.55896378,0.8363,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
72,BT549_BREAST,BT-549,AZD0530,ABL,0.25,9.69,0.65,8,Sigmoid,2.042306185,8.0,-48.55896378,0.8363,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
72,BT549_BREAST,BT-549,AZD0530,ABL,0.8,-10.0,6.4,8,Sigmoid,2.042306185,8.0,-48.55896378,0.8363,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
72,BT549_BREAST,BT-549,AZD0530,ABL,2.53,-28.0,2.38,8,Sigmoid,2.042306185,8.0,-48.55896378,0.8363,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
72,BT549_BREAST,BT-549,AZD0530,ABL,8.0,-49.0,10.0,8,Sigmoid,2.042306185,8.0,-48.55896378,0.8363,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
73,BT549_BREAST,BT-549,AZD6244,MEK,0.0025,-0.089,3.8,8,Constant,,8.0,-2.473997831,0.2601,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
73,BT549_BREAST,BT-549,AZD6244,MEK,0.008,-18.0,1.0,8,Constant,,8.0,-2.473997831,0.2601,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
73,BT549_BREAST,BT-549,AZD6244,MEK,0.025,9.51,13.6,8,Constant,,8.0,-2.473997831,0.2601,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
73,BT549_BREAST,BT-549,AZD6244,MEK,0.08,-8.3,8.94,8,Constant,,8.0,-2.473997831,0.2601,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
73,BT549_BREAST,BT-549,AZD6244,MEK,0.25,8.75,5.27,8,Constant,,8.0,-2.473997831,0.2601,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
73,BT549_BREAST,BT-549,AZD6244,MEK,0.8,-15.0,1.59,8,Constant,,8.0,-2.473997831,0.2601,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
73,BT549_BREAST,BT-549,AZD6244,MEK,2.53,-7.1,20.5,8,Constant,,8.0,-2.473997831,0.2601,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
73,BT549_BREAST,BT-549,AZD6244,MEK,8.0,-9.6,13.3,8,Constant,,8.0,-2.473997831,0.2601,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
74,BT549_BREAST,BT-549,Erlotinib,EGFR,0.0025,14.6,9.45,8,Constant,,8.0,3.977365732,0.2467,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
74,BT549_BREAST,BT-549,Erlotinib,EGFR,0.008,5.54,13.8,8,Constant,,8.0,3.977365732,0.2467,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
74,BT549_BREAST,BT-549,Erlotinib,EGFR,0.025,17.1,4.79,8,Constant,,8.0,3.977365732,0.2467,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
74,BT549_BREAST,BT-549,Erlotinib,EGFR,0.08,1.92,2.7,8,Constant,,8.0,3.977365732,0.2467,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
74,BT549_BREAST,BT-549,Erlotinib,EGFR,0.25,2.82,31.6,8,Constant,,8.0,3.977365732,0.2467,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
74,BT549_BREAST,BT-549,Erlotinib,EGFR,0.8,-9.5,20.6,8,Constant,,8.0,3.977365732,0.2467,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
74,BT549_BREAST,BT-549,Erlotinib,EGFR,2.53,-1.7,17.9,8,Constant,,8.0,3.977365732,0.2467,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
74,BT549_BREAST,BT-549,Erlotinib,EGFR,8.0,-23.0,3.84,8,Constant,,8.0,3.977365732,0.2467,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
75,BT549_BREAST,BT-549,Irinotecan,TOP2,0.0025,6.68,7.7,8,Sigmoid,0.082267649,0.124761164,-93.22213745,3.4086,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
75,BT549_BREAST,BT-549,Irinotecan,TOP2,0.008,1.22,0.6,8,Sigmoid,0.082267649,0.124761164,-93.22213745,3.4086,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
75,BT549_BREAST,BT-549,Irinotecan,TOP2,0.025,-1.9,23.2,8,Sigmoid,0.082267649,0.124761164,-93.22213745,3.4086,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
75,BT549_BREAST,BT-549,Irinotecan,TOP2,0.08,-31.0,22.5,8,Sigmoid,0.082267649,0.124761164,-93.22213745,3.4086,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
75,BT549_BREAST,BT-549,Irinotecan,TOP2,0.25,-61.0,3.33,8,Sigmoid,0.082267649,0.124761164,-93.22213745,3.4086,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
75,BT549_BREAST,BT-549,Irinotecan,TOP2,0.8,-82.0,5.28,8,Sigmoid,0.082267649,0.124761164,-93.22213745,3.4086,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
75,BT549_BREAST,BT-549,Irinotecan,TOP2,2.53,-92.0,0.025,8,Sigmoid,0.082267649,0.124761164,-93.22213745,3.4086,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
75,BT549_BREAST,BT-549,Irinotecan,TOP2,8.0,-91.0,1.56,8,Sigmoid,0.082267649,0.124761164,-93.22213745,3.4086,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
76,BT549_BREAST,BT-549,L-685458,GS,0.0025,8.04,1.94,8,Constant,,8.0,2.587536573,0.1532,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
76,BT549_BREAST,BT-549,L-685458,GS,0.008,7.31,11.7,8,Constant,,8.0,2.587536573,0.1532,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
76,BT549_BREAST,BT-549,L-685458,GS,0.025,-1.5,2.57,8,Constant,,8.0,2.587536573,0.1532,BT549_BREAST,BT-549,,F,breast,carcinoma,ductal_carcinoma,breast,solid,,ATCC,1,1,1,1,1
